,old_index,sf,longitude,latitude,mean_hood_ppsf
9011,11774,1941,-122.44455,37.785614,1310.7195784620453
9012,11776,1850,-122.44453999999999,37.76363,1067.84140969163
9013,11777,1420,-122.444534,37.744186,977.8771475641328
9014,11778,1465,-122.444534,37.744186,977.8771475641328
9015,11780,1824,-122.44453,37.763657,1067.84140969163
9016,11781,4308,-122.44453,37.791428,1508.7328130806393
9017,11782,716,-122.4445,37.71618,1041.4847161572052
9018,11783,1390,-122.4445,37.73308,910.9059146493636
9019,11784,1454,-122.4445,37.733093,910.9059146493636
9020,11785,1454,-122.4445,37.733093,910.9059146493636
9021,11788,1550,-122.444496,37.71967,790.6145783706527
9022,11789,878,-122.444496,37.760944,1543.8247011952192
9023,11791,1760,-122.44448999999999,37.73455,970.2238209432453
9024,11794,1116,-122.44445,37.712482,865.3846153846154
9025,11795,2120,-122.44445,37.778942,1058.1222056631893
9026,11798,1779,-122.44443000000001,37.762756,1067.84140969163
9027,11799,3384,-122.44443000000001,37.790306,1451.4904119992407
9028,11800,2230,-122.44442,37.794037,1085.8995137763372
9029,11802,2200,-122.44441,37.760659999999994,1178.1062490853215
9030,11803,1158,-122.444405,37.708736,725.4682694995807
9031,11804,2955,-122.444405,37.78562,1079.2364887359893
9032,11805,1716,-122.44438999999998,37.717735,699.7373899119295
9033,11806,2820,-122.44438999999998,37.74579,900.562851782364
9034,11807,1979,-122.44438999999998,37.74586,800.6828158023086
9035,11808,1715,-122.44438999999998,37.7459,904.7619047619047
9036,11809,1689,-122.44438999999998,37.776061999999996,1101.920815366523
9037,11810,2162,-122.44438000000001,37.745495,880.8992346938777
9038,11812,1935,-122.444374,37.745518,880.8992346938777
9039,11813,1345,-122.44436999999999,37.718605,766.1640684896499
9040,11814,1150,-122.44435,37.719547,730.1249667641584
9041,11815,1800,-122.44435,37.73551,822.5631768953068
9042,11816,1850,-122.44435,37.764137,1067.84140969163
9043,11817,5165,-122.44435,37.795002000000004,1435.9109471742854
9044,11818,3892,-122.44434,37.745290000000004,1097.1371078386537
9045,11819,1060,-122.444336,37.712265,830.7880268784362
9046,11821,3030,-122.444336,37.794059999999995,1580.7880624854276
9047,11822,3368,-122.444336,37.796913,1353.9445628997867
9048,11823,2152,-122.44433000000001,37.733208000000005,772.5642558278541
9049,11824,2152,-122.44433000000001,37.733246,772.5642558278541
9050,11827,1764,-122.44431999999999,37.720366999999996,645.6665506439263
9051,11828,2001,-122.44431999999999,37.73256,883.0694275274057
9052,11829,1822,-122.44431999999999,37.732624,876.9020678891923
9053,11830,1820,-122.44431999999999,37.732624,876.9020678891923
9054,11831,1100,-122.44431999999999,37.734116,1169.1542288557214
9055,11832,1947,-122.44431999999999,37.734116,830.5145095246573
9056,11833,1372,-122.44431999999999,37.734154,1093.951093951094
9057,11834,2478,-122.44431999999999,37.7713,1105.9123777116122
9058,11837,1146,-122.44431000000002,37.71221,865.3846153846154
9059,11838,2150,-122.44431000000002,37.733166,772.5642558278541
9060,11839,1510,-122.44431000000002,37.733963,972.9853479853481
9061,11840,3790,-122.44431000000002,37.790442999999996,1471.6140282890913
9062,11841,2100,-122.444305,37.730816,932.8936521022258
9063,11842,1037,-122.444305,37.730953,1135.1419878296147
9064,11843,2600,-122.444305,37.80171,1167.2473867595818
9065,11845,1593,-122.4443,37.739273,935.2439291183548
9066,11846,1120,-122.44429,37.72916,1005.0325636471285
9067,11847,1170,-122.44429,37.729324,1005.0325636471285
9068,11852,684,-122.44428,37.728542,1034.5611641655298
9069,11854,1150,-122.44428,37.729477,1005.0325636471285
9070,11855,1154,-122.44428,37.729477,1005.0325636471285
9071,11856,2208,-122.44428,37.729504,876.1996161228407
9072,11857,1884,-122.44428,37.745067999999996,832.0597724571234
9073,11858,1100,-122.444275,37.715103000000006,741.0714285714286
9074,11860,4178,-122.444244,37.805485,1132.4446723062463
9075,11862,1065,-122.44422,37.720303,824.7597512719051
9076,11863,2004,-122.44421399999999,37.71026,522.1386800334169
9077,11864,1152,-122.44421399999999,37.711987,855.1278283867176
9078,11865,1855,-122.44421399999999,37.759842,1121.18320610687
9079,11867,1833,-122.44421000000001,37.739253999999995,877.3953158268274
9080,11868,1833,-122.44421000000001,37.739253999999995,877.3953158268274
9081,11870,1579,-122.4442,37.75295,1078.4100781928757
9082,11871,2675,-122.4442,37.766,1022.9034951687939
9083,11873,875,-122.44418,37.792152,1614.4259818731118
9084,11878,1320,-122.44414499999999,37.715755,691.4285714285713
9085,11879,1446,-122.44414499999999,37.727115999999995,718.0728446288613
9086,11880,1030,-122.44413999999999,37.708816999999996,749.0797546012269
9087,11881,1000,-122.44412,37.715720000000005,741.0714285714286
9088,11882,1110,-122.444084,37.715237,742.0840529648821
9089,11883,1410,-122.44408,37.717495,726.1590199375449
9090,11890,922,-122.44405,37.732353,1224.4566980214076
9091,11891,922,-122.44405,37.732353,1224.4566980214076
9092,11892,1172,-122.44405,37.733086,1115.8798283261804
9093,11893,1325,-122.44405,37.73381,1093.951093951094
9094,11894,1000,-122.44405,37.734566,1168.977749113189
9095,11896,1150,-122.44403,37.71654,840.7439697762279
9096,11897,3308,-122.44403,37.797413,1425.6903213646217
9097,11898,2369,-122.44402,37.764904,1160.4683195592288
9098,11899,3800,-122.44402,37.764904,990.1034637876744
9099,11900,1385,-122.44401,37.71744,726.1590199375449
9100,11901,1338,-122.44401,37.75891,1075.661690283401
9101,11902,1588,-122.444,37.738075,948.7787526677733
9102,11903,1729,-122.44398999999999,37.761967,1031.111111111111
9103,11904,1125,-122.44398999999999,37.78761,1505.9408676429955
9104,11905,989,-122.44398500000001,37.710327,777.1940667490729
9105,11908,2242,-122.44398000000001,37.709618,483.3084205281515
9106,11909,1746,-122.44398000000001,37.746006,900.0
9107,11910,2170,-122.44398000000001,37.758938,1230.7941128901828
9108,11911,3197,-122.44398000000001,37.788715,1223.9302849309702
9109,11912,1525,-122.44397,37.71155,614.5077720207255
9110,11913,2181,-122.44397,37.733826,786.8952847519901
9111,11915,2436,-122.44396,37.709633000000004,515.913384682459
9112,11916,1400,-122.443954,37.71868,764.2595499738356
9113,11918,1865,-122.443954,37.788672999999996,1219.347201082361
9114,11919,2200,-122.44395,37.791283,1075.8196721311474
9115,11920,2624,-122.44394,37.709644,562.10212650684
9116,11921,1300,-122.44394,37.711490000000005,768.1284035540269
9117,11922,1250,-122.44394,37.711514,834.7084708470846
9118,11923,1527,-122.443924,37.760025,1107.5754465202217
9119,11924,1444,-122.443924,37.78275,1059.271601999524
9120,11925,1444,-122.443924,37.78275,1059.271601999524
9121,11926,1150,-122.44391999999999,37.71663,840.7439697762279
9122,11927,2560,-122.44391999999999,37.731514000000004,752.3634453781513
9123,11930,2392,-122.44391,37.71441,570.2364394993047
9124,11935,2063,-122.4439,37.771640000000005,1081.6742436118514
9125,11936,1358,-122.44389,37.73234,1015.5239327296248
9126,11937,1409,-122.44389,37.733086,1014.9987070080165
9127,11938,1409,-122.44389,37.733086,1014.9987070080165
9128,11939,1475,-122.443886,37.710373,651.4220705346985
9129,11940,2365,-122.443886,37.77159,1090.1988636363637
9130,11941,1250,-122.44388000000001,37.71734,781.4708191572887
9131,11943,1350,-122.44386999999999,37.759068,1094.9963181148748
9132,11944,2160,-122.44386000000002,37.724022,659.4056062141169
9133,11945,1152,-122.44386000000002,37.726746,867.557039510295
9134,11946,2040,-122.44386000000002,37.765640000000005,1005.6089743589744
9135,11947,1862,-122.44386000000002,37.76566,1161.1161116111612
9136,11948,1150,-122.443855,37.716675,840.7439697762279
9137,11949,1584,-122.443855,37.720837,732.9899377096311
9138,11950,2197,-122.44385,37.70967,522.1386800334169
9139,11952,1716,-122.44384,37.717293,692.3435268265886
9140,11954,3936,-122.44384,37.796463,1395.4038526529232
9141,11955,1554,-122.44383,37.76135,1107.5754465202217
9142,11956,1554,-122.44383,37.76135,1107.5754465202217
9143,11959,3245,-122.44383,37.776142,1171.440137637891
9144,11960,1147,-122.44382,37.713074,870.6817487007032
9145,11961,1926,-122.44382,37.716705,686.332368268674
9146,11965,1789,-122.443794,37.713024,621.8228031953522
9147,11966,1355,-122.443794,37.729103,782.888465204957
9148,11967,875,-122.443794,37.729908,1045.3643578643578
9149,11969,3575,-122.443794,37.767185,1138.2155225096762
9150,11971,1560,-122.44378,37.734553999999996,1039.5824271422357
9151,11972,2790,-122.44378,37.75141,876.6716196136703
9152,11973,2788,-122.44378,37.75141,876.6716196136703
9153,11982,930,-122.44375600000001,37.715435,903.4369885433715
9154,11983,1125,-122.44375600000001,37.719933000000005,804.3712898003238
9155,11985,3051,-122.44375600000001,37.765533000000005,1051.8731988472623
9156,11986,3051,-122.44375600000001,37.765533000000005,1051.8731988472623
9157,11987,3200,-122.44375600000001,37.765533000000005,1051.8731988472623
9158,11989,3051,-122.44375600000001,37.765533000000005,1051.8731988472623
9159,11990,1250,-122.44375,37.71723,781.4708191572887
9160,11991,1110,-122.44373999999999,37.732357,1026.092055115802
9161,11992,1461,-122.44373999999999,37.759094,1059.9547511312219
9162,11993,2303,-122.44373,37.7097,502.6138909634056
9163,11995,1355,-122.44373,37.729103,782.888465204957
9164,11997,806,-122.44373,37.733818,1342.2953451043338
9165,11998,2769,-122.443726,37.762676,981.6376024945143
9166,11999,2249,-122.443726,37.763905,1150.3067484662577
9167,12000,3317,-122.443726,37.770855,1001.1129097531365
9168,12001,968,-122.44372,37.729896999999994,1028.2905982905984
9169,12002,968,-122.44372,37.729896999999994,1028.2905982905984
9170,12003,1900,-122.44372,37.729896999999994,803.0194104960459
9171,12004,2000,-122.44372,37.78099,1272.8109185707713
9172,12005,1500,-122.44371000000001,37.761395,943.0458109781263
9173,12006,1926,-122.4437,37.716797,692.3435268265886
9174,12008,1177,-122.4437,37.751564,1638.7811634349032
9175,12009,1476,-122.44369499999999,37.785713,868.4026970471983
9176,12010,2791,-122.44369499999999,37.801773,1469.1943127962086
9177,12011,3490,-122.44369499999999,37.80418,1236.815084476804
9178,12012,827,-122.44368999999999,37.75291,1711.798839458414
9179,12013,3280,-122.44368999999999,37.78667,1197.6582655288748
9180,12014,4965,-122.44368999999999,37.795643,1431.5245478036177
9181,12016,1540,-122.44368,37.71801,785.2491452017324
9182,12017,2300,-122.44368,37.804115,1444.9730415477325
9183,12018,1300,-122.44367,37.713615000000004,765.9632034632034
9184,12019,1630,-122.44367,37.75161,1182.2083495903237
9185,12020,1800,-122.44367,37.763897,1117.8033658104519
9186,12021,2415,-122.44367,37.801790000000004,1045.8660229330114
9187,12022,2409,-122.44367,37.801790000000004,1045.8660229330114
9188,12023,936,-122.44366000000001,37.732357,1244.382993432423
9189,12024,2000,-122.44366000000001,37.780777,1272.8109185707713
9190,12025,2000,-122.44366000000001,37.780777,1272.8109185707713
9191,12026,3035,-122.44366000000001,37.794132,1580.7880624854276
9192,12029,2090,-122.44365,37.803974,1301.6226535157493
9193,12031,1684,-122.44363999999999,37.729896999999994,803.0194104960459
9194,12032,1684,-122.44363999999999,37.729896999999994,803.0194104960459
9195,12033,1178,-122.44363999999999,37.729908,1022.3214285714286
9196,12034,1775,-122.44363999999999,37.78572,1260.334374425868
9197,12035,1782,-122.443634,37.734553999999996,895.1597832180901
9198,12036,1782,-122.443634,37.734553999999996,895.1597832180901
9199,12037,1177,-122.443634,37.751670000000004,1638.7811634349032
9200,12039,1150,-122.44363,37.7243,765.0568181818182
9201,12040,1405,-122.44363,37.761986,1094.9963181148748
9202,12042,1717,-122.44362,37.7167,699.7373899119295
9203,12043,1900,-122.44362,37.761425,1022.1465076660987
9204,12044,1900,-122.44362,37.761425,1022.1465076660987
9205,12045,1900,-122.44362,37.761425,1022.1465076660987
9206,12048,1471,-122.44361,37.7126,635.3974121996303
9207,12049,2274,-122.44361,37.738228,739.3175530279742
9208,12050,1575,-122.44361,37.763287,1093.6238902340597
9209,12052,1262,-122.4436,37.711059999999996,798.9476599279977
9210,12053,1075,-122.4436,37.73383,1120.488940628638
9211,12054,1713,-122.443596,37.71578,624.8760166633605
9212,12055,2329,-122.443596,37.778557,980.6312769010043
9213,12056,2000,-122.443596,37.780502,1272.8109185707713
9214,12057,2550,-122.443596,37.780582,1050.9239667089857
9215,12060,2295,-122.44358999999999,37.738987,713.6425033768572
9216,12061,1645,-122.44358999999999,37.76389,1093.0902111324376
9217,12064,3075,-122.44358000000001,37.770134000000006,1161.5628299894404
9218,12065,3075,-122.44358000000001,37.770134000000006,1161.5628299894404
9219,12066,2210,-122.44357,37.74476,1025.989724992445
9220,12067,1974,-122.44356499999999,37.769993,1158.8330632090763
9221,12069,1515,-122.44356,37.729908,863.6934673366834
9222,12070,2754,-122.44356,37.780396,967.6331759946055
9223,12071,1827,-122.44355,37.73839,877.3953158268274
9224,12072,1675,-122.44355,37.76265,1031.111111111111
9225,12073,1100,-122.44355,37.778263,1612.6612661266126
9226,12074,1075,-122.44355,37.77828,1612.6612661266126
9227,12075,1190,-122.44353999999998,37.714695,676.878764074365
9228,12076,1250,-122.44353999999998,37.715282,681.2121212121211
9229,12077,640,-122.44353999999998,37.720726,997.1711456859972
9230,12078,1253,-122.44353999999998,37.72909,856.4693556836039
9231,12079,2100,-122.44353999999998,37.784775,1367.6148796498906
9232,12080,1222,-122.44353000000001,37.717056,795.2163396936309
9233,12081,3708,-122.44353000000001,37.791336,1477.1068952936885
9234,12082,1464,-122.44351999999999,37.738903,942.1398650221084
9235,12084,1288,-122.44351,37.757954,1191.961126005362
9236,12085,1262,-122.443504,37.710876,798.9476599279977
9237,12086,1540,-122.443504,37.717865,785.2491452017324
9238,12087,1540,-122.443504,37.71788,785.2491452017324
9239,12088,1111,-122.4435,37.712303000000006,854.1468064823641
9240,12089,1215,-122.4435,37.71475,676.878764074365
9241,12090,1625,-122.4435,37.733086,945.1041463889429
9242,12091,1660,-122.4435,37.733086,912.1951219512196
9243,12093,1059,-122.4435,37.73382,1259.4955940443635
9244,12094,3455,-122.4435,37.775220000000004,1201.4080195898377
9245,12097,2756,-122.44349,37.76389,981.6376024945143
9246,12098,2813,-122.44349,37.76389,981.6376024945143
9247,12099,1525,-122.44349,37.803104,1569.9016673792219
9248,12100,900,-122.44348000000001,37.71587,947.0198675496689
9249,12101,1350,-122.44348000000001,37.71587,746.6346153846154
9250,12102,1800,-122.44348000000001,37.71587,623.8648746821649
9251,12103,1890,-122.44348000000001,37.71587,623.8648746821649
9252,12104,850,-122.443474,37.70904,850.3846153846155
9253,12105,816,-122.443474,37.7197,1063.8629283489097
9254,12107,3500,-122.443474,37.797035,1673.7451737451736
9255,12108,1725,-122.443474,37.803055,1644.8634090034627
9256,12116,1622,-122.44343,37.732346,840.7414412710423
9257,12117,700,-122.44343,37.7848,1859.4306049822062
9258,12118,720,-122.44343,37.7848,1438.8794567062819
9259,12119,1375,-122.44341999999999,37.719128000000005,807.5575575575576
9260,12120,980,-122.44341999999999,37.719643,894.6859903381643
9261,12121,1948,-122.44341999999999,37.744793,976.0827407886231
9262,12122,1100,-122.44341000000001,37.720665000000004,804.3712898003238
9263,12123,1108,-122.44341000000001,37.734559999999995,1081.3436979455857
9264,12124,1461,-122.443405,37.729908,797.7606717984604
9265,12126,1360,-122.4434,37.712074,709.1836734693877
9266,12127,1953,-122.4434,37.744205,994.6023178282268
9267,12128,1953,-122.4434,37.744205,994.6023178282268
9268,12129,2952,-122.4434,37.760277,1026.1522223525271
9269,12130,1944,-122.4434,37.763847,1109.704641350211
9270,12131,1368,-122.44339,37.75334,1586.9145340415257
9271,12132,3400,-122.44339,37.75334,1124.0554156171283
9272,12133,1190,-122.44338,37.71482,676.878764074365
9273,12134,1200,-122.44338,37.715134,676.878764074365
9274,12135,1104,-122.443375,37.719162,829.1795015401849
9275,12136,1452,-122.443375,37.719162,734.2163687676389
9276,12137,1917,-122.443375,37.759438,1148.1863503524155
9277,12138,1419,-122.44337,37.761517,1094.9963181148748
9278,12139,3040,-122.44337,37.7877,1014.856776400171
9279,12140,1802,-122.44335,37.727203,910.3942652329748
9280,12141,1280,-122.443344,37.72207,724.5434075556668
9281,12143,2143,-122.44333,37.763290000000005,1014.209591474245
9282,12144,2415,-122.44333,37.76378,1088.6725430864362
9283,12146,2400,-122.44332,37.795134999999995,1185.2879027997885
9284,12147,1968,-122.44331000000001,37.71687,691.4523974982627
9285,12148,1012,-122.44331000000001,37.727238,1042.8272980501392
9286,12149,1012,-122.44331000000001,37.727238,1042.8272980501392
9287,12150,1765,-122.44331000000001,37.727238,822.8530362917716
9288,12151,1816,-122.44331000000001,37.727238,822.8530362917716
9289,12152,1126,-122.4433,37.733090000000004,1115.8798283261804
9290,12153,1834,-122.4433,37.759476,1059.9507735583686
9291,12154,1325,-122.44328999999999,37.709118,740.2363823227133
9292,12156,1900,-122.44328999999999,37.762608,1031.111111111111
9293,12157,1712,-122.443275,37.759487,1107.5754465202217
9294,12159,1398,-122.443275,37.76509,1260.495138178096
9295,12160,1700,-122.44327,37.734559999999995,878.5610313994594
9296,12162,1113,-122.44326000000001,37.733096999999994,1115.8798283261804
9297,12163,1032,-122.44326000000001,37.733826,1268.90756302521
9298,12164,1179,-122.44326000000001,37.76158,1389.9253731343283
9299,12165,1545,-122.44325,37.73457,1052.751769810459
9300,12167,1970,-122.44325,37.77961,1059.3576593240289
9301,12168,6000,-122.44325,37.792274,1566.1162005785918
9302,12169,968,-122.44324499999999,37.7299,1028.2905982905984
9303,12171,3955,-122.44324499999999,37.794185999999996,1419.2367529971627
9304,12172,2300,-122.44323999999999,37.758446,964.9202733485193
9305,12173,3528,-122.44323999999999,37.785059999999994,1270.4476442354785
9306,12174,3528,-122.44323999999999,37.785076000000004,1270.4476442354785
9307,12177,2980,-122.44323,37.76328,1052.9969914371675
9308,12179,1766,-122.44322,37.719485999999996,645.6665506439263
9309,12180,1273,-122.44321399999998,37.709140000000005,721.2726794635814
9310,12181,1895,-122.44321399999998,37.761590000000005,946.1921952896682
9311,12183,864,-122.44321000000001,37.786743,1614.4259818731118
9312,12185,3890,-122.44321000000001,37.790473999999996,1520.3396155999255
9313,12186,1375,-122.4432,37.776592,947.5532662140014
9314,12187,900,-122.44318999999999,37.732357,1216.931216931217
9315,12188,2500,-122.44318999999999,37.73493,776.7364231608678
9316,12189,2434,-122.44318999999999,37.73493,756.9099929128279
9317,12193,1862,-122.44318,37.745335,832.0597724571234
9318,12196,1035,-122.44317,37.71353,851.1757425742575
9319,12197,2381,-122.44317,37.76444,1174.3772241992883
9320,12198,1450,-122.44316,37.71185,709.1836734693877
9321,12199,1152,-122.44316,37.726753,848.1990924560408
9322,12200,1642,-122.443146,37.764378,1093.0902111324376
9323,12202,2380,-122.44312,37.758415,1119.0211345939933
9324,12205,900,-122.4431,37.71523,947.0198675496689
9325,12206,1100,-122.4431,37.71523,760.2845654191153
9326,12207,865,-122.4431,37.730709999999995,1157.8318055001994
9327,12208,1862,-122.4431,37.74527,832.0597724571234
9328,12210,1000,-122.44308500000001,37.729107,1051.9431988041854
9329,12211,2402,-122.44308000000001,37.73457,786.8952847519901
9330,12212,2154,-122.44306999999999,37.803779999999996,1301.6226535157493
9331,12213,1270,-122.44306,37.72764,860.3812467800102
9332,12214,1370,-122.44306,37.758385,1105.505980861244
9333,12215,3015,-122.44306,37.786762,1030.6055287406757
9334,12216,1800,-122.443054,37.713271999999996,605.3851640513552
9335,12217,1350,-122.443054,37.723420000000004,712.2715404699738
9336,12218,980,-122.44304,37.715294,770.4049844236761
9337,12219,1873,-122.44304,37.745216,832.0597724571234
9338,12221,1696,-122.44303000000001,37.723454,758.8271732397275
9339,12222,1891,-122.44303000000001,37.75752,1105.1643192488264
9340,12223,1376,-122.44301999999999,37.733090000000004,1022.1613545816732
9341,12224,1173,-122.44301599999999,37.711548,744.6163178647255
9342,12225,1176,-122.44301000000002,37.72505,854.3417366946778
9343,12226,986,-122.44301000000002,37.727709999999995,1042.8272980501392
9344,12230,3432,-122.44298,37.786770000000004,1270.4476442354785
9345,12231,2935,-122.44298,37.789608,1124.8073959938367
9346,12232,1460,-122.44296999999999,37.775402,1062.9067245119306
9347,12233,2279,-122.44296000000001,37.716602,560.9597924773021
9348,12236,3347,-122.442955,37.763985,1138.9156239974334
9349,12237,1103,-122.44295,37.715363,760.2845654191153
9350,12238,1880,-122.44295,37.76412,1041.4902624894157
9351,12239,3300,-122.44295,37.779125,1134.15150232755
9352,12240,1126,-122.44294,37.733090000000004,1115.8798283261804
9353,12241,2715,-122.44294,37.7331,816.537153958232
9354,12245,1500,-122.44293,37.712986,635.3974121996303
9355,12246,1300,-122.44293,37.727806,738.7208725830441
9356,12247,1784,-122.44293,37.727806,736.0649686231081
9357,12248,1899,-122.44293,37.727806,736.0649686231081
9358,12249,885,-122.44292,37.709232,913.0737134909598
9359,12250,885,-122.44292,37.709232,913.0737134909598
9360,12251,885,-122.44292,37.709232,913.0737134909598
9361,12252,1250,-122.44292,37.710696999999996,833.0931104064573
9362,12256,1144,-122.44288999999999,37.73152,1019.510854630393
9363,12258,4571,-122.44288999999999,37.789615999999995,1625.102973114656
9364,12259,1406,-122.44286000000001,37.710716,713.9440325281033
9365,12260,1395,-122.44286000000001,37.730713,1015.5239327296248
9366,12261,1137,-122.44286000000001,37.733833000000004,1115.8798283261804
9367,12262,1750,-122.442856,37.71112,616.6475754104621
9368,12264,2115,-122.44285,37.76101,1016.0579345088162
9369,12266,800,-122.44283,37.71903,982.5010670081093
9370,12267,2140,-122.44283,37.774772999999996,1040.1873394772624
9371,12269,800,-122.44282,37.7583,1472.2975590856258
9372,12270,3408,-122.44281000000001,37.726757,706.5948855989233
9373,12271,1562,-122.4428,37.723843,725.0430292598967
9374,12272,1700,-122.44279499999999,37.7183,645.6665506439263
9375,12273,1700,-122.44279499999999,37.7183,645.6665506439263
9376,12275,2052,-122.44279499999999,37.73235,769.158878504673
9377,12277,1354,-122.44278,37.733090000000004,1022.1613545816732
9378,12278,2008,-122.44278,37.735054,806.1621804638564
9379,12280,1298,-122.44276,37.710026,798.9476599279977
9380,12281,266,-122.44276,37.71206,1562.5
9381,12282,3640,-122.44276,37.73505,757.0754716981131
9382,12284,1144,-122.44275,37.73152,1019.510854630393
9383,12286,830,-122.44273999999999,37.712063,850.3846153846155
9384,12289,2540,-122.44273999999999,37.79616,1307.7922077922078
9385,12290,5710,-122.44273999999999,37.796172999999996,1513.1943162945192
9386,12291,3106,-122.44273999999999,37.802856,1647.8995236032915
9387,12292,1467,-122.44273000000001,37.71002,700.0738734301896
9388,12295,3600,-122.44272,37.790913,1434.8550791739976
9389,12296,2061,-122.44271,37.709393,535.924617196702
9390,12297,1900,-122.4427,37.720062,617.4751469802245
9391,12298,1165,-122.4427,37.72991,991.6411042944784
9392,12299,1049,-122.4427,37.733090000000004,1179.4871794871794
9393,12300,1015,-122.44268999999998,37.712418,854.1468064823641
9394,12301,2000,-122.44268999999998,37.7504,1228.8367012561441
9395,12302,1270,-122.44268999999998,37.762043,1293.2371106337273
9396,12303,1760,-122.44268999999998,37.76262,1031.111111111111
9397,12304,1950,-122.44268000000001,37.716373,650.0345303867404
9398,12305,1235,-122.44268000000001,37.73236,1028.985507246377
9399,12307,3431,-122.44268000000001,37.79252,1371.3744075829386
9400,12308,1348,-122.44266999999999,37.750263000000004,1187.0330200048204
9401,12309,2734,-122.44266999999999,37.750316999999995,961.635537607269
9402,12312,1192,-122.44266,37.710045,848.3594442802246
9403,12313,2114,-122.44266,37.7218,540.6986461641317
9404,12314,2114,-122.44266,37.7218,540.6986461641317
9405,12316,2395,-122.44264,37.778194,1058.1222056631893
9406,12317,2237,-122.44263500000001,37.721790000000006,521.666918314963
9407,12318,2237,-122.44263500000001,37.721790000000006,521.666918314963
9408,12319,1100,-122.44263500000001,37.72549,845.5745341614908
9409,12321,1050,-122.44263000000001,37.71633,883.3967046894804
9410,12324,1920,-122.44263000000001,37.76534,1021.8093699515347
9411,12325,1655,-122.44261999999999,37.70924,624.0816326530613
9412,12326,2470,-122.44261000000002,37.749621999999995,961.635537607269
9413,12327,1050,-122.44261000000002,37.761086,1307.9027355623098
9414,12328,2337,-122.44261000000002,37.779995,1058.1222056631893
9415,12329,1235,-122.442604,37.73236,1028.985507246377
9416,12330,1250,-122.4426,37.7576,1317.129929767693
9417,12331,1552,-122.44259,37.763264,1107.5754465202217
9418,12332,1026,-122.44258,37.7331,1179.4871794871794
9419,12337,1379,-122.44258,37.758156,1105.505980861244
9420,12340,1862,-122.44256000000001,37.74863,973.1720147290899
9421,12342,2015,-122.44255,37.709126,536.6741806831975
9422,12343,1978,-122.44255,37.717265999999995,691.4523974982627
9423,12344,1433,-122.44255,37.725590000000004,762.6101860920667
9424,12345,1049,-122.44255,37.730713,1081.6125860373647
9425,12349,2118,-122.442535,37.789913,1374.5847176079735
9426,12350,1303,-122.44253,37.710106,764.6219686162626
9427,12351,1209,-122.44253,37.718563,701.61084121708
9428,12352,880,-122.44253,37.718575,878.2287822878229
9429,12353,1162,-122.44252,37.750793,1401.5151515151515
9430,12355,4215,-122.44252,37.80192,1132.4446723062463
9431,12357,1570,-122.44251000000001,37.709015,624.0816326530613
9432,12358,600,-122.44251000000001,37.712123999999996,1200.6633499170812
9433,12362,1260,-122.44250500000001,37.7331,1042.4403183023871
9434,12363,834,-122.44250500000001,37.734512,1342.2953451043338
9435,12366,1201,-122.44248,37.758137,1317.129929767693
9436,12367,1050,-122.442474,37.714465999999994,760.2845654191153
9437,12369,2135,-122.442474,37.744366,976.0827407886231
9438,12370,875,-122.44246000000001,37.7162,867.4496644295301
9439,12371,1301,-122.44246000000001,37.75345,1677.0284510010538
9440,12372,960,-122.44246000000001,37.76265,1706.259426847662
9441,12373,5000,-122.44243999999999,37.791462,1492.0257889379027
9442,12374,990,-122.44243,37.718655,909.9967855994856
9443,12376,1967,-122.442406,37.71714,691.4523974982627
9444,12377,3734,-122.442406,37.79526,1419.2367529971627
9445,12378,2130,-122.44238999999999,37.70861,523.0125523012553
9446,12380,1877,-122.44238999999999,37.755790000000005,1130.0448430493275
9447,12381,1375,-122.44238999999999,37.803867,1419.3548387096773
9448,12383,1300,-122.442375,37.711487,673.6111111111112
9449,12386,2736,-122.442375,37.797623,1580.7880624854276
9450,12387,4000,-122.44237,37.797573,1246.3932849523476
9451,12391,825,-122.44235,37.716114000000005,1024.439918533605
9452,12392,1700,-122.44235,37.716114000000005,639.4192521877486
9453,12393,2023,-122.44234499999999,37.714127000000005,496.29501981733586
9454,12395,1680,-122.44234499999999,37.771545,1147.5409836065573
9455,12396,1500,-122.44234499999999,37.801956,1473.4649122807016
9456,12397,4774,-122.44234499999999,37.801956,1577.5842822058496
9457,12398,1025,-122.44233,37.71134,744.6163178647255
9458,12400,5733,-122.44233,37.805714,1620.2026404666872
9459,12405,1200,-122.442314,37.761115999999994,1299.2206266318537
9460,12407,1797,-122.44231,37.755829999999996,1130.0448430493275
9461,12408,1797,-122.44231,37.755829999999996,1130.0448430493275
9462,12410,2300,-122.44231,37.757065000000004,967.1043343216152
9463,12412,2493,-122.4423,37.75377,972.7028066128412
9464,12413,1830,-122.44228999999999,37.7259,865.8903080390684
9465,12414,1346,-122.44228999999999,37.764441999999995,1201.5919569672133
9466,12415,4063,-122.44228999999999,37.764441999999995,1076.0065735414955
9467,12416,1130,-122.44228000000001,37.708622,867.0867086708671
9468,12417,1441,-122.44228000000001,37.74438,995.7875029253452
9469,12419,1862,-122.44227,37.719402,662.6146234194613
9470,12420,1090,-122.44227,37.764393,1196.1180866965622
9471,12421,1340,-122.44226,37.757690000000004,1239.1396634011555
9472,12422,1348,-122.44225,37.708534,703.1604938271605
9473,12425,836,-122.442245,37.716026,976.5166340508806
9474,12427,2494,-122.442245,37.761115999999994,1067.0731707317073
9475,12430,2594,-122.44223999999998,37.764317,1105.7925351429956
